concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
1091300	105683-7	Yersinia enterocolitica DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Yersinia enterocolitica DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091301	105528-4	Mj Ab [Units/volume] in Serum	LOINC	FALSE	Mj Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091302	105350-3	Porphyria multigene analysis in Blood or Tissue by Molecular genetics method	LOINC	FALSE	Porphyria multigene analysis	Finding	Molecular genetics	Doc	Blood or Tissue	Point in time (spot)
1091304	104652-3	Synovial lining cells [#/volume] in Synovial fluid by Manual count	LOINC	FALSE	Synovial lining cells	Number Concentration	Manual count	Qn	Synovial fluid	Point in time (spot)
1091306	105027-7	Bacterial Carbapenem resistance blaOXA-23 gene [Presence] by Molecular method	LOINC	FALSE	Bacterial Carbapenem resistance blaOXA-23 gene	Presence or Threshold	Molecular genetics	Ord	Isolate or Specimen	Point in time (spot)
1091307	105952-6	O-nortramadol [Mass/volume] in Urine	LOINC	FALSE	O-nortramadol	Mass Concentration		Qn	Urine	Point in time (spot)
1091308	105940-1	DNMT3A gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal	LOINC	FALSE	DNMT3A gene targeted mutation analysis	Presence or Identity	Molecular genetics	Nom	Blood or Tissue	Point in time (spot)
1091309	105908-8	Bacteria [#/area] in Urine sediment	LOINC	FALSE	Bacteria	Number Areic (per area)		Qn	Urine sediment	Point in time (spot)
1091311	105958-3	Dothiepin [Mass/volume] in Urine	LOINC	FALSE	Dothiepin	Mass Concentration		Qn	Urine	Point in time (spot)
1091312	104598-8	Glucose [Mass/volume] in Arterial blood by Glucometer	LOINC	FALSE	Glucose	Mass Concentration	Glucometer	Qn	Blood arterial	Point in time (spot)
1091313	104839-6	Cadmium IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)	LOINC	FALSE	Cadmium Ab.IgE	Presence or Threshold	Radioallergosorbent test (RAST)	SemiQn	Serum	Point in time (spot)
1091314	105098-8	Yeast [#/area] in Urine sediment	LOINC	FALSE	Yeast	Number Areic (per area)		Qn	Urine sediment	Point in time (spot)
1091316	104570-7	Phenx - Occupational prestige protocol 270501	LOINC	TRUE	Phenx - Occupational prestige protocol 270501	-	PhenX	-	^Patient	Point in time (spot)
1091317	105549-0	Ku Ab [Units/volume] in Serum	LOINC	FALSE	Ku Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091318	106132-4	Naloxone [Mass/volume] in Urine	LOINC	FALSE	Naloxone	Mass Concentration		Qn	Urine	Point in time (spot)
1091320	105699-3	Baker's yeast DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Saccharomyces cerevisiae DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091321	105274-5	Hemoglobin [Mass/volume] in Venous blood by calculation	LOINC	FALSE	Hemoglobin	Mass Concentration	Calculated	Qn	Blood venous	Point in time (spot)
1091322	104843-8	Beryllium IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)	LOINC	FALSE	Beryllium Ab.IgE	Presence or Threshold	Radioallergosorbent test (RAST)	SemiQn	Serum	Point in time (spot)
1091323	105289-3	Fungus identified in Catheter tip by Culture	LOINC	FALSE	Fungus	Presence or Identity	Culture	Nom	Catheter tip	Point in time (spot)
1091326	104804-0	Medication substitution criterion Medication Narrative	LOINC	FALSE	Medication substitution criterion	Finding		Nar	Medication	Point in time (spot)
1091329	105722-3	Desalkylgidazepam [Presence] in Urine by Confirmatory method	LOINC	FALSE	Desalkylgidazepam	Presence or Threshold	Confirm	Ord	Urine	Point in time (spot)
1091331	104664-8	APOL1 [Genotype] in Blood, Tissue or Saliva by Molecular genetics method Nominal	LOINC	FALSE	APOL1	Genotype	Molecular genetics	Nom	Blood, Tissue or Saliva	Point in time (spot)
1091332	105218-2	Parainfluenza virus 1 RNA [Presence] in Bronchial specimen by NAA with probe detection	LOINC	FALSE	Parainfluenza virus 1 RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Bronchial	Point in time (spot)
1091333	106207-4	Human coronavirus RNA [Presence] in Bronchial specimen by NAA with probe detection	LOINC	FALSE	Human coronavirus RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Bronchial	Point in time (spot)
1091334	106014-4	Ureaplasma urealyticum DNA [Presence] in Urethra by NAA with probe detection	LOINC	FALSE	Ureaplasma urealyticum DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Urethra	Point in time (spot)
1091335	105944-3	ePHEDrine [Presence] in Urine by Confirmatory method	LOINC	FALSE	ePHEDrine	Presence or Threshold	Confirm	Ord	Urine	Point in time (spot)
1091338	105545-8	U2 small nuclear ribonucleoprotein Ab [Units/volume] in Serum	LOINC	FALSE	U2 small nuclear ribonucleoprotein Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091339	105058-2	Norovirus genogroup I+II RNA [Presence] in Specimen	LOINC	FALSE	Norovirus genogroup I+II RNA	Presence or Threshold		Ord	XXX	Point in time (spot)
1091341	105904-7	Vancomycin resistant enterococcus [Presence] in Specimen	LOINC	FALSE	Vancomycin resistant enterococcus	Presence or Threshold		Ord	XXX	Point in time (spot)
1091342	105432-9	Human coronavirus HKU1 RNA [Presence] in Nasopharynx by NAA with probe detection	LOINC	FALSE	Human coronavirus HKU1 RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Nasopharynx	Point in time (spot)
1091344	105660-5	Haemophilus parainfluenzae DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Haemophilus parainfluenzae DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091345	104534-3	Consistency of Urine	LOINC	FALSE	Consistency	Type		Nom	Urine	Point in time (spot)
1091348	104542-6	clonazePAM [Mass/volume] in Serum by LC/MS/MS	LOINC	FALSE	clonazePAM	Mass Concentration	LC/MS/MS	Qn	Serum	Point in time (spot)
1091349	105688-6	Aspergillus niger DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Aspergillus niger DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091350	104825-5	Medication strength presentation information Medication	LOINC	TRUE	Medication strength presentation information	-		-	Medication	Point in time (spot)
1091352	104761-2	Poikilocytosis [Presence] in Blood	LOINC	FALSE	Poikilocytosis	Presence or Threshold		Ord	Blood	Point in time (spot)
1091353	104788-5	Gardnerella vaginalis rRNA [Presence] in Genital specimen by Molecular genetics method	LOINC	FALSE	Gardnerella vaginalis rRNA	Presence or Threshold	Molecular genetics	Ord	Genital	Point in time (spot)
1091355	104602-8	Borrelia burgdorferi B31 IgM Ab [Presence] in Serum by Line blot	LOINC	FALSE	Borrelia burgdorferi B31 Ab.IgM	Presence or Threshold	Line blot	Ord	Serum	Point in time (spot)
1091356	105095-4	Transitional cells [#/area] in Urine sediment	LOINC	FALSE	Transitional cells	Number Areic (per area)		Qn	Urine sediment	Point in time (spot)
1091358	105003-8	Circumflex artery.left Diameter by US	LOINC	FALSE	Diameter	Length	Ultrasound	Qn	Circumflex artery.left	Point in time (spot)
1091359	104679-6	1,1-Dimethoxy-(9Z)octadecene (DMA 18:1) [Mass/volume] in Red Blood Cells	LOINC	FALSE	1,1-Dimethoxy-(9Z)octadecene (DMA 18:1)	Mass Concentration		Qn	Red Blood Cells	Point in time (spot)
1091360	105705-8	Pentylone [Presence] in Urine by Confirmatory method	LOINC	FALSE	Pentylone	Presence or Threshold	Confirm	Ord	Urine	Point in time (spot)
1091361	104687-9	Dimethylacetal (DMA) panel - DBS	LOINC	TRUE	Dimethylacetal (DMA) panel	-		-	DBS	Point in time (spot)
1091362	104879-2	Hematocrit [Volume Fraction] of Blood --2.5 hours post dose glucose	LOINC	FALSE	Hematocrit^2.5H post dose glucose	Volume Fraction		Qn	Blood	Point in time (spot)
1091363	104938-6	DXA Spine [T-score] Bone density	LOINC	FALSE	Views for bone density	T-score	Dual Energy X-ray Absorptiometry	Qn	Spine	Point in time (spot)
1091364	105025-1	Bacterial Carbapenem resistance blaOXA 181 gene [Presence] by Molecular method	LOINC	FALSE	Bacterial Carbapenem resistance blaOXA 181 gene	Presence or Threshold	Molecular genetics	Ord	Isolate or Specimen	Point in time (spot)
1091365	105229-9	Toscana virus RNA [Presence] in Blood by NAA with probe detection	LOINC	FALSE	Toscana virus RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Blood	Point in time (spot)
1091366	106010-2	Medically underserved county area [Score] Reporting Period Community Calculated	LOINC	FALSE	Medically underserved county area	Score	Calculated	Qn	^Community	Reporting Period
1091367	104997-2	Aorta Coarctation.pressure gradient.corrected by US	LOINC	FALSE	Coarctation.pressure gradient.corrected	Pressure Difference	Ultrasound	Qn	Aorta	Point in time (spot)
1091368	104603-6	Borrelia burgdorferi B31 IgG Ab [Presence] in Serum by Line blot	LOINC	FALSE	Borrelia burgdorferi B31 Ab.IgG	Presence or Threshold	Line blot	Ord	Serum	Point in time (spot)
1091370	104691-1	Clofazimine+Amikacin [Susceptibility] by Minimum inhibitory concentration (MIC)	LOINC	FALSE	Clofazimine+Amikacin	Susceptibility (microorganisms)	Minimum inhibitory concentration (MIC)	OrdQn	Isolate	Point in time (spot)
1091371	105265-3	Phenylalanine disorders multigene analysis in Blood or Tissue by Molecular genetics method	LOINC	FALSE	Phenylalanine disorders multigene analysis	Finding	Molecular genetics	Doc	Blood or Tissue	Point in time (spot)
1091372	105887-4	Adenovirus DNA [Presence] in Specimen	LOINC	FALSE	Adenovirus DNA	Presence or Threshold		Ord	XXX	Point in time (spot)
1091373	105801-5	Streptococcus anginosus group DNA [Cycle Threshold #] in Positive blood culture by NAA with probe detection	LOINC	FALSE	Streptococcus anginosus group DNA	ThreshNum	Nucleic acid amplification with probe detection	Qn	Positive blood culture	Point in time (spot)
1091374	104768-7	NCBI BioProject identifier [Identifier] in Specimen	LOINC	FALSE	NCBI BioProject identifier	Identifier		Nom	XXX	Point in time (spot)
1091376	105645-6	Corynebacterium sp DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Corynebacterium sp DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091377	105334-7	Hereditary platelet disorders multigene analysis in Blood or Tissue by Molecular genetics method	LOINC	FALSE	Hereditary platelet disorders multigene analysis	Finding	Molecular genetics	Doc	Blood or Tissue	Point in time (spot)
1091380	105555-7	TIF1-gamma Ab [Units/volume] in Serum	LOINC	FALSE	TIF1-gamma Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091382	105754-6	Maximum amplitude tissue factor induced+platelet glycoprotein IIb-IIIa receptor inhibited [Length] in Blood by Resonance TEG --post heparin neutralization	LOINC	FALSE	Maximum clot strength amplitude.tissue factor induced+platelet glycoprotein IIb-IIIa receptor inhibited^post heparin neutralization	Length	Resonance TEG	Qn	Blood	Point in time (spot)
1091385	105202-6	fentaNYL and Norfentanyl panel - Blood by LC/MS/MS	LOINC	TRUE	fentaNYL and Norfentanyl panel	-	LC/MS/MS	-	Blood	Point in time (spot)
1091388	104741-4	Hepatitis C virus Ab Signal/Cutoff in Serum or Plasma	LOINC	FALSE	Hepatitis C virus Ab Signal/Cutoff	Relative Arbitrary Concentration		Qn	Serum or Plasma	Point in time (spot)
1091389	105338-8	Endomysium IgG Ab [Presence] in Serum by Immunofluorescence	LOINC	FALSE	Endomysium IgG	Presence or Threshold	Immunofluorescence (IF)	Ord	Serum	Point in time (spot)
1091390	105548-2	OJ Ab [Units/volume] in Serum	LOINC	FALSE	OJ Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091391	105547-4	Ej Ab [Units/volume] in Serum	LOINC	FALSE	Ej Ab	Arbitrary Concentration		Qn	Serum	Point in time (spot)
1091393	105231-5	Respiratory syncytial virus RNA [Presence] in Sputum by NAA with probe detection	LOINC	FALSE	Respiratory syncytial virus RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Sputum	Point in time (spot)
1091394	105763-7	Mycobacterium tuberculosis pncA promoter region gene pyrazinamide resistance mutation [Identifier] in Isolate or Specimen by Molecular genetics method Nominal	LOINC	FALSE	Mycobacterium tuberculosis pncA promoter region gene pyrazinamide resistance mutation	Presence or Identity	Molecular genetics	Nom	Isolate or Specimen	Point in time (spot)
1091395	105005-3	Patent ductus arteriosis Peak pressure gradient by US	LOINC	FALSE	Gradient maximum	Pressure Difference	Ultrasound	Qn	Patent ductus arteriosis	Point in time (spot)
1091396	105596-1	NTRK1 and NTRK2 and NTRK3 targeted gene mutation analysis in Tissue by Molecular genetics method	LOINC	FALSE	NTRK1 and NTRK2 and NTRK3 targeted gene mutation analysis	Finding	Molecular genetics	Doc	Tissue and Smears	Point in time (spot)
1091398	104881-8	Equine acute pain scale Animal	LOINC	FALSE	Equine acute pain scale	Impression/interpretation of study		Ord	^Animal	Point in time (spot)
1091399	105578-9	PhenX - environmental justice protocol 290401	LOINC	TRUE	PhenX - environmental justice protocol 290401	-	PhenX	-	^Patient	Point in time (spot)
1091400	106049-0	Fungus [Presence] in Tissue by KOH preparation	LOINC	FALSE	Fungus	Presence or Threshold	KOH preparation	Ord	Tissue and Smears	Point in time (spot)
1091401	105935-1	Abemaciclib M2 metabolite [Mass/volume] in Serum or Plasma	LOINC	FALSE	Abemaciclib M2 metabolite	Mass Concentration		Qn	Serum or Plasma	Point in time (spot)
1091402	105903-9	Escherichia coli enteroaggregative pAA plasmid aggR+aatA genes [Presence] in Stool	LOINC	FALSE	Escherichia coli enteroaggregative pAA plasmid aggR+aatA genes	Presence or Threshold		Ord	Stool	Point in time (spot)
1091403	105882-5	Cryptosporidium sp DNA [Presence] in Stool	LOINC	FALSE	Cryptosporidium sp DNA	Presence or Threshold		Ord	Stool	Point in time (spot)
1091405	105798-3	Staphylococcus lugdunensis DNA [Cycle Threshold #] in Positive blood culture by NAA with probe detection	LOINC	FALSE	Staphylococcus lugdunensis DNA	ThreshNum	Nucleic acid amplification with probe detection	Qn	Positive blood culture	Point in time (spot)
1091408	105078-0	Human coronavirus OC43 RNA [Presence] in Specimen	LOINC	FALSE	Human coronavirus OC43 RNA	Presence or Threshold		Ord	XXX	Point in time (spot)
1091409	105011-1	Claudin 18 [Interpretation] in Tissue by Immune stain Narrative	LOINC	FALSE	Claudin 18	Impression/interpretation of study	Immune stain	Nar	Tissue and Smears	Point in time (spot)
1091410	104810-7	Medication total daily amount [#] 24 hour Medication	LOINC	FALSE	Medication total daily amount	Number (count)		Qn	Medication	24 hours
1091411	105979-9	Zolpidem phenyl-4-carboxylate [Presence] in Urine by Confirmatory method	LOINC	FALSE	Zolpidem phenyl-4-carboxylate	Presence or Threshold	Confirm	Ord	Urine	Point in time (spot)
1091412	105342-0	3-Methylglutaconate aciduria multigene analysis in Blood or Tissue by Molecular genetics method	LOINC	FALSE	3-Methylglutaconate aciduria multigene analysis	Finding	Molecular genetics	Doc	Blood or Tissue	Point in time (spot)
1091413	105687-8	Aspergillus flavus DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Aspergillus flavus DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091414	105103-6	Leukocyte esterase [Presence] in Urine	LOINC	FALSE	Leukocyte esterase	Presence or Threshold		Ord	Urine	Point in time (spot)
1091416	104492-4	Co sup(a) Ab [Titer] in Serum or Plasma	LOINC	FALSE	Co^a Ab	Titer		SemiQn	Serum or Plasma	Point in time (spot)
1091418	104847-9	Platinum IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)	LOINC	FALSE	Platinum Ab.IgE	Presence or Threshold	Radioallergosorbent test (RAST)	SemiQn	Serum	Point in time (spot)
1091420	105948-4	7-Aminonitrazepam [Mass/volume] in Urine by Confirmatory method	LOINC	FALSE	7-Aminonitrazepam	Mass Concentration	Confirm	Qn	Urine	Point in time (spot)
1091422	105568-0	National scale air toxics assessment respiratory hazard index	LOINC	FALSE	National scale air toxics assessment respiratory hazard index	Number Fraction		Qn	^Patient	Point in time (spot)
1091423	105878-3	BK virus DNA [Log #/volume] in Specimen	LOINC	FALSE	BK virus DNA	Log number concentration		Qn	XXX	Point in time (spot)
1091424	105911-2	SARS-CoV-2 (COVID-19) IgG Ab [Presence] in Specimen	LOINC	FALSE	SARS-CoV-2 (COVID-19) IgG	Presence or Threshold		Ord	XXX	Point in time (spot)
1091427	105642-3	Citrobacter freundii complex DNA [Presence] in Specimen by NAA with probe detection	LOINC	FALSE	Citrobacter freundii complex DNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	XXX	Point in time (spot)
1091428	105892-4	Vibrio cholerae DNA [Presence] in Specimen	LOINC	FALSE	Vibrio cholerae DNA	Presence or Threshold		Ord	XXX	Point in time (spot)
1091429	105230-7	Chikungunya virus RNA [Presence] in Blood by NAA with probe detection	LOINC	FALSE	Chikungunya virus RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Blood	Point in time (spot)
1091430	104945-1	CT Femur [T-score] Multisection for bone density	LOINC	FALSE	Multisection for bone density	T-score	Computed tomography	Qn	Femur	Point in time (spot)
1091431	104529-3	WES sup(b) Ab [Titer] in Serum or Plasma	LOINC	FALSE	WES^b Ab	Titer		SemiQn	Serum or Plasma	Point in time (spot)
1091433	104553-3	Microorganism identified by MS.MALDI-TOF in Positive blood culture	LOINC	FALSE	Microorganism	Presence or Identity	MS.MALDI-TOF	Nom	Positive blood culture	Point in time (spot)
